subj,condition,age,sex,phase,block,trial,cue,resp,out,numResp,RT,AOI_cue_p1,AOI_cue_p2,AOI_resp_p1,AOI_resp_p2,AOI_out_p1,AOI_out_p2,tOutFix,nFix_p1,nFix_p2,samples_p1,samples_p2,raw_NA_p1,raw_NA_p2,post_interp_NA_p1,post_interp_NA_p2,ICU,ICU_medSplit
P123_Exp6,C1,19,M,3,15,58,9,1,13,1,1599.92085321562,0,0,1167,1040,0,183,497,9,23,480,814,0,187,0,185,10,Low
P123_Exp6,C1,19,M,3,15,59,12,4,16,2,1287.26932123334,488,0,507,413,0,240,2076,15,7,386,808,13,500,0,497,10,Low
P123_Exp6,C1,19,M,3,15,60,11,3,15,1,149.895316152424,0,0,0,502,0,327,837,1,22,45,814,0,200,0,185,10,Low
P123_Exp6,C1,19,M,3,16,61,10,2,14,1,954.214400247224,130,47,547,540,0,77,913,9,35,286,812,3,99,0,90,10,Low
P123_Exp6,C1,19,M,3,16,62,12,4,16,1,2827.7135695381,166,127,2057,261,0,177,260,21,23,849,810,3,277,0,268,10,Low
P123_Exp6,C1,19,M,3,16,63,9,1,13,1,1172.05400092723,104,0,516,809,0,0,NA,22,29,351,812,8,321,0,238,10,Low
P123_Exp6,C1,19,M,3,16,64,11,3,15,1,79.7876258138785,0,0,0,276,0,194,759,1,18,24,809,2,502,0,489,10,Low
P123_Exp6,C1,19,M,3,17,65,12,4,16,1,2199.89604060811,211,318,1487,530,0,0,NA,15,28,660,815,0,215,0,197,10,Low
P123_Exp6,C1,19,M,3,17,66,10,2,14,1,1282.03935484805,363,0,848,538,0,393,197,8,13,385,814,0,240,0,235,10,Low
P123_Exp6,C1,19,M,3,17,67,9,1,13,1,1896.0632473968,0,110,1714,1400,0,407,157,8,32,569,810,1,45,0,45,10,Low
P123_Exp6,C1,19,M,3,17,68,11,3,15,1,428.002385874038,173,40,0,120,0,2312,364,3,9,129,810,69,0,69,0,10,Low
P123_Exp6,C1,19,M,3,18,69,12,4,16,1,1330.27482226692,0,0,1098,259,0,120,950,13,14,399,809,0,408,0,400,10,Low
P123_Exp6,C1,19,M,3,18,70,11,3,15,1,805.930696153609,172,0,341,1841,0,0,NA,11,38,242,812,0,51,0,50,10,Low
P123_Exp6,C1,19,M,3,18,71,9,1,13,1,1614.39759094333,340,0,1138,1107,0,386,1690,12,36,484,810,0,57,0,57,10,Low
P123_Exp6,C1,19,M,3,18,72,10,2,14,1,239.666243262491,NA,282,NA,178,NA,356,633,NA,31,72,812,72,305,72,282,10,Low
P124_Exp6,C1,18,M,1,1,1,1,1,5,3,6455.10051551219,347,183,5124,993,140,886,237,31,11,1937,812,17,0,0,0,30,High
P124_Exp6,C1,18,M,1,1,2,4,4,8,3,4771.88934388869,346,522,3684,933,183,420,250,14,10,1432,812,0,79,0,78,30,High
P124_Exp6,C1,18,M,1,1,3,2,2,6,1,2038.40109731209,393,490,1175,1034,126,627,233,11,16,611,813,0,0,0,0,30,High
P124_Exp6,C1,18,M,1,1,4,3,3,7,1,1229.57889074632,366,0,773,1528,0,600,230,5,20,369,810,0,0,0,0,30,High
P124_Exp6,C1,18,M,1,2,5,1,1,5,1,1393.65260192062,167,917,816,1493,0,0,NA,3,12,418,811,42,0,42,0,30,High
P124_Exp6,C1,18,M,1,2,6,2,2,6,2,2922.93005781767,217,0,2277,1117,0,1012,267,11,18,877,807,0,0,0,0,30,High
P124_Exp6,C1,18,M,1,2,7,3,3,7,1,1312.38170961205,350,193,853,1947,0,0,NA,6,8,394,809,0,0,0,0,30,High
P124_Exp6,C1,18,M,1,2,8,4,4,8,1,1197.91283685026,446,493,627,658,0,919,250,5,16,360,814,0,61,0,57,30,High
P124_Exp6,C1,18,M,1,3,9,3,3,7,1,1830.34011486279,314,481,1309,873,0,750,490,5,22,549,809,25,55,0,55,30,High
P124_Exp6,C1,18,M,1,3,10,1,1,5,1,1566.22118544237,146,0,1092,1698,0,0,NA,9,42,470,814,0,54,0,51,30,High
P124_Exp6,C1,18,M,1,3,11,4,4,8,1,1522.07091114451,183,0,974,1598,0,113,2590,4,33,456,812,0,31,0,28,30,High
P124_Exp6,C1,18,M,1,3,12,2,2,6,1,1366.0486437243,387,513,637,910,0,1060,836,8,7,410,814,0,0,0,0,30,High
P124_Exp6,C1,18,M,1,4,13,1,1,5,1,1240.19099124553,327,0,823,277,0,2310,333,4,3,372,811,0,0,0,0,30,High
P124_Exp6,C1,18,M,1,4,14,4,4,8,1,1566.42373179102,293,968,956,857,0,713,260,7,13,470,814,0,0,0,0,30,High
P124_Exp6,C1,18,M,1,4,15,3,3,7,1,1226.29558726703,0,150,606,1040,390,1137,1560,7,24,368,810,0,0,0,0,30,High
P124_Exp6,C1,18,M,1,4,16,2,2,6,1,362.193320377628,266,0,0,349,0,680,290,1,11,109,810,0,265,0,253,30,High
P124_Exp6,C1,18,M,1,5,17,1,1,5,1,905.784554678576,230,0,583,1908,0,220,273,4,24,271,812,0,0,0,0,30,High
P124_Exp6,C1,18,M,1,5,18,2,2,6,1,814.417134394716,240,593,530,1278,0,294,283,2,17,244,810,0,0,0,0,30,High
P124_Exp6,C1,18,M,1,5,19,3,3,7,1,407.985699201163,257,0,110,2395,0,0,NA,3,10,123,811,0,0,0,0,30,High
P124_Exp6,C1,18,M,1,5,20,4,4,8,1,257.659481855626,236,303,0,0,0,358,420,2,20,77,811,0,255,0,147,30,High
P124_Exp6,C1,18,M,1,6,21,3,3,7,1,1016.29426513091,260,739,490,1311,0,0,NA,3,17,305,814,0,0,0,0,30,High
P124_Exp6,C1,18,M,1,6,22,2,2,6,1,890.173091098404,133,0,490,1929,0,340,323,5,24,268,811,0,0,0,0,30,High
P124_Exp6,C1,18,M,1,6,23,4,4,8,1,1111.43882768238,267,0,771,1353,0,457,2173,3,7,333,810,0,0,0,0,30,High
P124_Exp6,C1,18,M,1,6,24,1,1,5,1,268.083525164002,0,2070,263,217,0,237,266,1,11,81,813,0,0,0,0,30,High
P124_Exp6,C1,18,M,2,7,25,5,1,9,1,2471.52880535077,653,574,807,444,0,889,190,15,13,741,813,54,0,54,0,30,High
P124_Exp6,C1,18,M,2,7,26,7,3,11,1,1790.32166533534,567,0,881,177,0,2486,213,10,2,538,811,59,0,54,0,30,High
P124_Exp6,C1,18,M,2,7,27,6,2,10,1,695.478054661635,307,0,301,1891,0,263,234,5,9,209,809,0,39,0,37,30,High
P124_Exp6,C1,18,M,2,7,28,8,4,12,1,293.772197841918,43,393,187,178,0,1139,583,2,15,88,811,0,0,0,0,30,High
P124_Exp6,C1,18,M,2,8,29,7,3,11,1,1043.57916000299,230,640,659,1488,0,164,376,5,31,313,810,0,0,0,0,30,High
P124_Exp6,C1,18,M,2,8,30,6,2,10,1,763.888310329094,313,0,387,250,0,1487,297,3,14,229,810,0,96,0,85,30,High
P124_Exp6,C1,18,M,2,8,31,5,1,9,1,1079.53551383071,196,0,376,753,350,1496,317,5,9,323,810,0,0,0,0,30,High
P124_Exp6,C1,18,M,2,8,32,8,4,12,1,861.474295932567,346,0,400,928,0,1033,196,4,14,258,811,0,28,0,28,30,High
P124_Exp6,C1,18,M,2,9,33,5,1,9,1,1266.01731092114,289,277,703,725,0,440,1299,4,25,380,814,41,244,39,244,30,High
P124_Exp6,C1,18,M,2,9,34,7,3,11,1,975.900003079005,331,220,366,699,0,1231,43,5,11,293,810,0,67,0,66,30,High
P124_Exp6,C1,18,M,2,9,35,8,4,12,1,1441.92172111889,163,1100,867,821,0,424,639,7,8,433,811,0,45,0,45,30,High
P124_Exp6,C1,18,M,2,9,36,6,2,10,1,666.088609650615,230,580,200,981,0,853,1247,5,17,200,813,0,0,0,0,30,High
P124_Exp6,C1,18,M,2,10,37,7,3,11,1,1456.33269762175,327,576,717,233,0,1327,280,7,10,437,812,0,35,0,35,30,High
P124_Exp6,C1,18,M,2,10,38,8,4,12,1,1455.92911421136,307,253,843,1531,0,520,766,6,10,436,812,0,0,0,0,30,High
P124_Exp6,C1,18,M,2,10,39,6,2,10,1,1639.50130734474,220,163,806,487,0,1013,540,7,10,492,812,69,194,69,191,30,High
P124_Exp6,C1,18,M,2,10,40,5,1,9,1,1079.6725571131,530,0,0,1139,0,1190,237,4,9,323,810,0,38,0,38,30,High
P124_Exp6,C1,18,M,2,11,41,6,2,10,1,841.862315572598,324,0,480,2127,0,356,213,2,15,253,811,0,0,0,0,30,High
P124_Exp6,C1,18,M,2,11,42,5,1,9,1,1010.17802948672,164,1247,504,770,0,290,266,8,13,303,811,0,0,0,0,30,High
P124_Exp6,C1,18,M,2,11,43,8,4,12,1,1507.80271321537,290,0,1050,206,0,633,253,6,11,452,811,0,393,0,341,30,High
P124_Exp6,C1,18,M,2,11,44,7,3,11,1,848.348628450367,250,290,533,499,0,374,326,4,18,255,814,0,324,0,299,30,High
P124_Exp6,C1,18,M,2,12,45,5,1,9,1,851.864060308799,289,801,469,446,0,597,240,4,7,255,813,0,189,0,149,30,High
P124_Exp6,C1,18,M,2,12,46,7,3,11,1,1331.49321032033,156,768,857,900,0,606,390,6,15,400,814,0,48,0,44,30,High
P124_Exp6,C1,18,M,2,12,47,6,2,10,1,847.720764955284,306,0,397,2093,0,153,514,5,8,255,809,0,0,0,0,30,High
P124_Exp6,C1,18,M,2,12,48,8,4,12,1,415.981299327086,0,645,410,494,0,659,350,1,22,125,813,0,74,0,68,30,High
P124_Exp6,C1,18,M,3,13,49,11,3,15,1,1249.3958323148,310,0,756,353,0,1537,230,3,9,374,814,49,72,44,69,30,High
P124_Exp6,C1,18,M,3,13,50,12,4,16,1,1528.02474748114,260,0,924,356,0,1423,230,7,8,458,811,35,128,28,123,30,High
P124_Exp6,C1,18,M,3,13,51,9,1,13,1,1123.8835047584,354,906,619,820,0,437,263,6,23,338,811,0,0,0,0,30,High
P124_Exp6,C1,18,M,3,13,52,10,2,14,1,609.81362717348,350,190,0,0,0,2257,440,3,3,183,810,0,0,0,0,30,High
P124_Exp6,C1,18,M,3,14,53,12,4,16,1,1071.69265357425,351,0,533,1791,0,776,216,5,14,322,812,0,0,0,0,30,High
P124_Exp6,C1,18,M,3,14,54,10,2,14,1,1709.68889967526,270,256,1011,353,0,184,2513,12,11,513,810,66,430,59,422,30,High
P124_Exp6,C1,18,M,3,14,55,11,3,15,1,1572.27916259944,466,606,640,130,0,1420,743,8,12,472,812,0,64,0,62,30,High
P124_Exp6,C1,18,M,3,14,56,9,1,13,1,1342.11497025763,300,293,293,0,0,576,1550,4,9,402,811,112,397,109,376,30,High
P124_Exp6,C1,18,M,3,15,57,10,2,14,1,969.618349552093,336,14,0,143,0,1046,264,3,7,291,813,0,210,0,210,30,High
P124_Exp6,C1,18,M,3,15,58,12,4,16,1,1051.54336695432,207,0,699,210,0,677,2029,6,3,316,813,0,480,0,480,30,High
P124_Exp6,C1,18,M,3,15,59,9,1,13,1,1714.21676141972,233,280,885,1524,0,150,267,11,26,514,809,38,0,38,0,30,High
P124_Exp6,C1,18,M,3,15,60,11,3,15,1,919.727048419645,196,0,568,687,0,1471,480,7,16,276,813,0,0,0,0,30,High
P124_Exp6,C1,18,M,3,16,61,10,2,14,1,1002.24944171441,170,0,693,1080,0,0,NA,7,13,300,813,0,0,0,0,30,High
P124_Exp6,C1,18,M,3,16,62,12,4,16,1,1515.93354547913,287,0,937,1324,0,924,466,4,11,455,814,49,0,48,0,30,High
P124_Exp6,C1,18,M,3,16,63,9,1,13,1,1033.80471392666,332,0,573,2105,0,206,320,5,22,310,813,0,0,0,0,30,High
P124_Exp6,C1,18,M,3,16,64,11,3,15,1,249.988378488524,230,343,0,574,0,267,283,1,15,75,814,0,229,0,203,30,High
P124_Exp6,C1,18,M,3,17,65,10,2,14,1,1629.93031318911,317,446,1178,619,0,0,NA,9,10,490,809,0,299,0,281,30,High
P124_Exp6,C1,18,M,3,17,66,9,1,13,1,1301.86288306459,207,47,246,113,0,1700,676,5,10,391,812,0,54,0,52,30,High
P124_Exp6,C1,18,M,3,17,67,11,3,15,1,898.373652432838,177,0,443,699,0,1177,606,4,16,270,814,0,49,0,49,30,High
P124_Exp6,C1,18,M,3,17,68,12,4,16,1,592.018224945605,289,0,194,460,0,1227,284,3,12,177,811,0,0,0,0,30,High
P124_Exp6,C1,18,M,3,18,69,10,2,14,1,1396.2896286007,166,0,676,716,0,1249,254,6,19,419,810,66,58,59,50,30,High
P124_Exp6,C1,18,M,3,18,70,9,1,13,1,1223.5305730278,200,377,700,973,0,860,427,5,17,367,811,0,0,0,0,30,High
P124_Exp6,C1,18,M,3,18,71,11,3,15,1,711.459595474935,79,0,296,1217,0,742,237,4,13,213,810,81,49,80,0,30,High
P124_Exp6,C1,18,M,3,18,72,12,4,16,1,636.061943563618,390,217,180,624,0,404,403,2,17,191,813,0,0,0,0,30,High
P125_Exp6,C1,20,M,1,1,1,2,2,6,4,18652.8197022971,2037,0,11186,170,306,2276,183,149,7,5596,814,74,0,69,0,8,Low
P125_Exp6,C1,20,M,1,1,2,3,3,7,3,8414.68085311902,597,129,5926,487,0,1472,193,54,17,2524,810,0,40,0,35,8,Low
P125_Exp6,C1,20,M,1,1,3,4,4,8,2,8374.7871911404,469,143,4606,592,0,1502,233,65,17,2512,812,389,1,297,0,8,Low
P125_Exp6,C1,20,M,1,1,4,1,1,5,1,4295.10400768891,785,426,2137,163,0,659,210,50,32,1288,816,0,38,0,38,8,Low
P125_Exp6,C1,20,M,1,2,5,3,3,7,1,2369.59073083091,164,0,1500,1379,0,477,190,19,19,711,810,34,27,34,26,8,Low
P125_Exp6,C1,20,M,1,2,6,4,4,8,2,3482.34561849199,232,191,2533,556,0,992,250,17,26,1045,814,34,36,34,36,8,Low
P125_Exp6,C1,20,M,1,2,7,2,2,6,1,2104.28630247469,196,147,1363,360,0,1067,190,15,19,631,813,45,39,40,39,8,Low
P125_Exp6,C1,20,M,1,2,8,1,1,5,1,2980.80886685466,318,244,1797,157,0,1394,226,27,21,895,809,0,54,0,47,8,Low
P125_Exp6,C1,20,M,1,3,9,2,2,6,1,4824.4773655893,1015,0,2403,2213,0,260,207,59,5,1448,811,46,35,39,33,8,Low
P125_Exp6,C1,20,M,1,3,10,1,1,5,1,1719.8303445511,196,333,1229,1297,0,97,373,14,28,516,813,0,48,0,43,8,Low
P125_Exp6,C1,20,M,1,3,11,4,4,8,1,1917.69277765974,91,244,1414,629,0,995,570,22,23,575,813,0,37,0,36,8,Low
P125_Exp6,C1,20,M,1,3,12,3,3,7,1,969.431290207297,167,23,507,822,0,557,253,8,18,291,813,0,193,0,174,8,Low
P125_Exp6,C1,20,M,1,4,13,1,1,5,1,1555.74867666093,145,362,1095,1340,0,146,197,11,26,467,812,0,88,0,80,8,Low
P125_Exp6,C1,20,M,1,4,14,3,3,7,1,1055.25815978592,117,0,777,1781,0,613,1060,8,20,317,812,0,0,0,0,8,Low
P125_Exp6,C1,20,M,1,4,15,4,4,8,1,2781.87152261268,583,0,1375,2585,0,0,NA,41,11,835,814,44,0,44,0,8,Low
P125_Exp6,C1,20,M,1,4,16,2,2,6,1,1375.82889805464,150,601,1077,196,0,523,1054,7,44,413,811,0,52,0,51,8,Low
P125_Exp6,C1,20,M,1,5,17,1,1,5,1,1695.86927438513,368,136,1093,1474,0,447,433,15,11,509,810,0,0,0,0,8,Low
P125_Exp6,C1,20,M,1,5,18,4,4,8,1,1717.05145325814,81,570,1245,779,0,0,NA,22,35,515,813,0,0,0,0,8,Low
P125_Exp6,C1,20,M,1,5,19,2,2,6,1,1625.86964868729,0,0,1460,1903,0,380,2320,6,7,488,811,0,46,0,41,8,Low
P125_Exp6,C1,20,M,1,5,20,3,3,7,1,1609.70009949199,156,219,310,333,0,0,NA,7,14,483,811,270,529,266,529,8,Low
P125_Exp6,C1,20,M,1,6,21,2,2,6,1,2013.73145393427,69,662,1218,270,0,313,877,14,43,604,810,0,63,0,63,8,Low
P125_Exp6,C1,20,M,1,6,22,4,4,8,1,1006.21100013529,77,307,666,1710,0,0,NA,11,30,302,811,0,56,0,51,8,Low
P125_Exp6,C1,20,M,1,6,23,1,1,5,1,3984.81842725494,349,242,2946,1926,0,0,NA,29,17,1196,813,0,47,0,47,8,Low
P125_Exp6,C1,20,M,1,6,24,3,3,7,1,753.637069431875,40,278,447,737,0,983,1697,8,22,226,812,0,0,0,0,8,Low
P125_Exp6,C1,20,M,2,7,25,7,3,11,1,3031.58415518817,311,102,2242,1029,0,1050,477,17,17,910,814,38,23,38,0,8,Low
P125_Exp6,C1,20,M,2,7,26,5,1,9,2,7630.84122587566,860,109,4912,166,0,1487,220,62,16,2290,809,80,50,75,42,8,Low
P125_Exp6,C1,20,M,2,7,27,8,4,12,1,1437.81574193918,324,250,729,748,0,862,523,19,30,431,813,0,0,0,0,8,Low
P125_Exp6,C1,20,M,2,7,28,6,2,10,1,1878.030639646,254,153,726,207,0,1493,260,16,23,563,810,53,0,48,0,8,Low
P125_Exp6,C1,20,M,2,8,29,7,3,11,1,2053.89165523638,510,829,614,314,0,0,NA,24,56,617,812,47,0,47,0,8,Low
P125_Exp6,C1,20,M,2,8,30,5,1,9,1,5275.52136661325,410,37,3756,0,0,1693,280,33,11,1583,811,141,37,128,37,8,Low
P125_Exp6,C1,20,M,2,8,31,8,4,12,1,1553.78087388669,295,129,929,1156,0,0,NA,19,14,466,812,0,37,0,37,8,Low
P125_Exp6,C1,20,M,2,8,32,6,2,10,1,1846.36105905759,356,0,769,1100,0,941,400,19,14,554,810,40,62,40,62,8,Low
P125_Exp6,C1,20,M,2,9,33,5,1,9,1,2676.06597617987,254,0,1752,1006,0,1185,360,20,7,803,810,40,44,35,41,8,Low
P125_Exp6,C1,20,M,2,9,34,6,2,10,1,3258.80002366557,716,0,1262,1192,0,873,200,41,10,978,811,169,123,165,115,8,Low
P125_Exp6,C1,20,M,2,9,35,7,3,11,1,1146.12422241748,112,371,770,354,0,714,443,12,33,344,808,0,76,0,68,8,Low
P125_Exp6,C1,20,M,2,9,36,8,4,12,1,940.248101926159,93,282,484,873,0,623,230,13,26,282,812,0,0,0,0,8,Low
P125_Exp6,C1,20,M,2,10,37,7,3,11,1,1774.7477083052,357,0,1194,2252,0,150,580,14,10,532,812,0,0,0,0,8,Low
P125_Exp6,C1,20,M,2,10,38,6,2,10,1,2023.55748797402,144,0,1587,280,0,1834,787,12,18,608,811,0,52,0,47,8,Low
P125_Exp6,C1,20,M,2,10,39,5,1,9,1,3089.42681065616,268,278,1314,475,0,807,236,36,35,927,812,90,59,88,54,8,Low
P125_Exp6,C1,20,M,2,10,40,8,4,12,1,2247.37867782005,420,507,902,197,0,609,370,31,36,675,814,41,44,41,44,8,Low
P125_Exp6,C1,20,M,2,11,41,7,3,11,1,2271.68748671829,696,547,303,134,0,1055,186,41,37,682,812,61,0,53,0,8,Low
P125_Exp6,C1,20,M,2,11,42,5,1,9,1,2422.37547814068,714,488,814,0,0,361,357,37,38,727,811,0,60,0,57,8,Low
P125_Exp6,C1,20,M,2,11,43,8,4,12,1,1710.07615236749,165,263,1286,1050,0,644,1366,15,27,513,811,0,2,0,0,8,Low
P125_Exp6,C1,20,M,2,11,44,6,2,10,1,899.643265942814,181,517,577,146,0,601,197,10,33,270,813,0,156,0,153,8,Low
P125_Exp6,C1,20,M,2,12,45,7,3,11,1,1338.14603336361,225,66,883,147,0,1650,200,13,14,402,812,0,165,0,165,8,Low
P125_Exp6,C1,20,M,2,12,46,8,4,12,1,3317.39460377105,633,118,2014,1979,0,0,NA,34,21,995,814,0,58,0,53,8,Low
P125_Exp6,C1,20,M,2,12,47,5,1,9,1,1873.97006549077,247,309,1224,294,0,872,350,18,32,563,811,0,66,0,58,8,Low
P125_Exp6,C1,20,M,2,12,48,6,2,10,1,905.829211985406,83,0,527,2507,0,0,NA,6,3,272,811,0,47,0,43,8,Low
P125_Exp6,C1,20,M,3,13,49,12,4,16,1,5392.27072184769,380,207,3556,1398,0,626,327,36,25,1618,811,102,0,90,0,8,Low
P125_Exp6,C1,20,M,3,13,50,10,2,14,1,6594.47294640961,1730,0,2276,1006,0,1334,247,86,8,1979,810,258,0,248,0,8,Low
P125_Exp6,C1,20,M,3,13,51,9,1,13,1,1433.9640525086,271,193,757,1030,0,460,207,18,23,430,814,0,54,0,54,8,Low
P125_Exp6,C1,20,M,3,13,52,11,3,15,1,3522.22750806561,977,825,890,310,0,614,250,44,46,1057,812,240,0,239,0,8,Low
P125_Exp6,C1,20,M,3,14,53,10,2,14,1,4061.83621747186,812,872,2183,383,0,660,193,41,34,1219,810,47,0,47,0,8,Low
P125_Exp6,C1,20,M,3,14,54,9,1,13,1,3180.06165117936,1028,661,1180,133,0,790,180,29,40,954,810,53,41,51,36,8,Low
P125_Exp6,C1,20,M,3,14,55,12,4,16,1,1413.70102679525,142,0,975,1099,0,1162,1457,17,19,424,809,0,0,0,0,8,Low
P125_Exp6,C1,20,M,3,14,56,11,3,15,1,728.151020033692,124,536,330,337,0,596,204,10,33,219,810,0,51,0,51,8,Low
P125_Exp6,C1,20,M,3,15,57,9,1,13,1,11999.1608388231,2685,479,4406,753,0,427,204,164,33,3600,814,338,44,336,44,8,Low
P125_Exp6,C1,20,M,3,15,58,11,3,15,1,7813.84205416987,1723,320,3359,1219,0,644,186,99,19,2345,809,202,0,197,0,8,Low
P125_Exp6,C1,20,M,3,15,59,12,4,16,1,1229.45413471018,131,199,789,1854,0,0,NA,9,20,369,810,0,69,0,69,8,Low
P125_Exp6,C1,20,M,3,15,60,10,2,14,1,879.336772887996,98,384,583,411,0,877,263,8,34,264,810,0,60,0,59,8,Low
P125_Exp6,C1,20,M,3,16,61,12,4,16,1,1711.7517580125,243,567,951,1105,0,199,1703,22,46,514,810,18,0,0,0,8,Low
P125_Exp6,C1,20,M,3,16,62,11,3,15,1,2780.3190744354,653,0,1408,397,0,2206,450,27,6,835,809,52,0,52,0,8,Low
P125_Exp6,C1,20,M,3,16,63,9,1,13,1,1910.02954571798,304,113,939,0,147,679,203,27,31,573,811,0,159,0,151,8,Low
P125_Exp6,C1,20,M,3,16,64,10,2,14,1,1027.48464153933,201,767,427,290,0,974,173,11,28,308,810,0,36,0,36,8,Low
P125_Exp6,C1,20,M,3,17,65,11,3,15,1,1221.88568572142,280,697,579,327,0,1083,193,12,31,367,812,40,0,40,0,8,Low
P125_Exp6,C1,20,M,3,17,66,10,2,14,1,7222.04506597382,1766,461,3301,413,0,838,263,90,21,2166,813,155,158,145,158,8,Low
P125_Exp6,C1,20,M,3,17,67,9,1,13,1,1110.085268435,82,643,791,250,0,213,334,14,49,334,810,0,38,0,36,8,Low
P125_Exp6,C1,20,M,3,17,68,12,4,16,1,1089.63720466363,140,0,593,1074,0,593,203,12,27,327,812,0,83,0,78,8,Low
P125_Exp6,C1,20,M,3,18,69,11,3,15,1,921.350977049315,127,431,584,74,0,264,233,8,39,277,812,0,205,0,198,8,Low
P125_Exp6,C1,20,M,3,18,70,9,1,13,1,1878.32012006652,136,803,1418,0,0,226,390,15,55,563,810,0,75,0,75,8,Low
P125_Exp6,C1,20,M,3,18,71,12,4,16,1,1476.0908491586,221,0,990,1873,0,284,750,14,18,443,811,0,71,0,70,8,Low
P125_Exp6,C1,20,M,3,18,72,10,2,14,1,825.891261615425,401,0,250,697,0,1211,213,14,9,248,810,0,64,0,64,8,Low
P126_Exp6,C1,21,F,1,1,1,1,1,5,2,14798.3655626535,2292,36,7467,350,57,1036,297,78,30,4440,810,529,116,489,93,40,High
P126_Exp6,C1,21,F,1,1,2,4,4,8,4,11228.7862130834,1236,187,7044,181,0,1032,233,51,34,3369,811,313,104,276,86,40,High
P126_Exp6,C1,21,F,1,1,3,2,2,6,1,2874.10793577192,836,980,1041,283,0,257,233,15,19,862,812,79,209,42,208,40,High
P126_Exp6,C1,21,F,1,1,4,3,3,7,1,2753.70907341221,373,163,1220,330,0,1043,256,20,33,826,813,111,104,88,100,40,High
P126_Exp6,C1,21,F,1,2,5,4,4,8,1,5951.0079322099,1393,1006,2490,866,0,190,233,29,10,1785,814,201,102,189,101,40,High
P126_Exp6,C1,21,F,1,2,6,3,3,7,1,1585.74260856767,365,843,543,713,0,144,237,11,15,476,812,70,213,66,213,40,High
P126_Exp6,C1,21,F,1,2,7,2,2,6,1,2041.88181556401,694,70,848,453,0,851,220,8,24,613,811,79,179,78,159,40,High
P126_Exp6,C1,21,F,1,2,8,1,1,5,1,3761.986608396,410,933,2070,690,0,197,227,20,10,1128,810,165,168,164,168,40,High
P126_Exp6,C1,21,F,1,3,9,3,3,7,1,2028.37882626955,516,0,846,136,0,1176,190,13,23,609,810,83,220,42,209,40,High
P126_Exp6,C1,21,F,1,3,10,2,2,6,1,1902.05359660149,330,7,818,432,0,694,280,10,25,571,813,92,189,85,188,40,High
P126_Exp6,C1,21,F,1,3,11,4,4,8,1,5194.60991263622,1310,273,1810,839,0,143,257,31,16,1559,810,250,186,226,174,40,High
P126_Exp6,C1,21,F,1,3,12,1,1,5,1,2220.10026497037,241,1470,1131,177,0,66,450,11,12,666,813,132,123,124,123,40,High
P126_Exp6,C1,21,F,1,4,13,4,4,8,1,4488.18952542615,1161,786,2093,443,0,440,254,18,25,1346,813,186,111,180,106,40,High
P126_Exp6,C1,21,F,1,4,14,3,3,7,1,1341.75817475261,204,0,679,424,0,531,496,9,25,402,811,40,298,40,290,40,High
P126_Exp6,C1,21,F,1,4,15,1,1,5,1,2775.97287146727,579,0,1504,776,0,200,237,12,13,833,811,94,167,94,167,40,High
P126_Exp6,C1,21,F,1,4,16,2,2,6,1,2363.54594360955,366,0,1187,955,0,597,323,14,24,710,809,125,148,104,147,40,High
P126_Exp6,C1,21,F,1,5,17,3,3,7,1,1505.87957940388,134,0,697,846,0,291,640,11,22,452,812,64,212,64,177,40,High
P126_Exp6,C1,21,F,1,5,18,1,1,5,1,2798.39061682151,300,163,1011,16,0,657,256,10,31,839,814,235,304,229,293,40,High
P126_Exp6,C1,21,F,1,5,19,4,4,8,1,4399.70212706885,733,130,2078,363,0,1059,170,17,28,1320,814,226,152,189,142,40,High
P126_Exp6,C1,21,F,1,5,20,2,2,6,1,2591.70157648077,277,176,1087,186,281,852,3,14,28,777,811,120,240,113,225,40,High
P126_Exp6,C1,21,F,1,6,21,3,3,7,1,1561.78508836274,216,345,939,726,0,459,244,5,23,469,810,43,162,43,123,40,High
P126_Exp6,C1,21,F,1,6,22,1,1,5,1,1764.22789995968,230,358,851,494,0,315,207,9,25,529,809,114,158,114,157,40,High
P126_Exp6,C1,21,F,1,6,23,2,2,6,1,2527.64923681389,293,0,1513,1056,0,154,303,9,18,759,810,70,253,70,248,40,High
P126_Exp6,C1,21,F,1,6,24,4,4,8,1,2132.31649632826,640,600,1000,254,0,697,237,9,12,639,814,51,238,51,235,40,High
P126_Exp6,C1,21,F,2,7,25,5,1,9,1,9138.58516998516,2722,707,2253,310,0,289,203,34,17,2742,812,796,205,784,205,40,High
P126_Exp6,C1,21,F,2,7,26,8,4,12,1,2549.82398692118,1205,0,880,147,0,1335,216,6,34,765,813,86,145,56,137,40,High
P126_Exp6,C1,21,F,2,7,27,7,3,11,1,2528.17235577413,572,183,482,300,0,754,297,15,26,759,810,169,282,148,270,40,High
P126_Exp6,C1,21,F,2,7,28,6,2,10,1,2835.82094057556,833,139,574,529,0,210,256,19,22,850,813,198,336,172,317,40,High
P126_Exp6,C1,21,F,2,8,29,5,1,9,1,2808.44397918145,857,156,684,863,0,236,170,12,24,843,812,166,185,114,185,40,High
P126_Exp6,C1,21,F,2,8,30,6,2,10,1,2671.71825108608,703,207,1053,237,0,656,217,5,28,801,813,115,263,110,253,40,High
P126_Exp6,C1,21,F,2,8,31,7,3,11,1,2726.29860584084,486,177,847,404,0,778,270,16,26,818,812,184,166,183,166,40,High
